model_name,prompt_type,total_attempts,successful_attempts,failed_attempts,timeout_attempts,execution_time_mean,execution_time_median,execution_time_sd,prediction_accuracy,auc_roc,total_duration_mean,total_duration_median,total_duration_sd,load_duration_mean,load_duration_median,load_duration_sd,prompt_eval_duration_mean,prompt_eval_duration_median,prompt_eval_duration_sd,eval_duration_mean,eval_duration_median,eval_duration_sd,true_positives,true_negatives,false_positives,false_negatives,precision,recall,f1_score,txt_accuracy,txt_auc_roc,model_dir,model_params,model_quantization
glm4:9b-chat-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.33769056558609006,0.25299251079559326,0.8655344998233162,52.0,0.6530665280665281,,,,,,,,,,,,,18,34,40,8,0.3103448275862069,0.6923076923076923,0.4285714285714286,52.0,0.6531,glm4_9b-chat-q4_k_m,9,q4_k_m
solar-pro:22b-preview-instruct-q4_K_M,PromptType.COT,100,100,0,0,2.389921865463257,2.3243032693862915,0.37856207294212807,41.0,0.5254761904761904,,,,,,,,,,,,,21,20,50,9,0.29577464788732394,0.7,0.41584158415841577,41.0,0.5255,solar-pro_22b-preview-instruct-q4_k_m,22,q4_k_m
solar-pro:22b-preview-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,2.7492105913162233,2.5564171075820923,0.6472099634712548,60.0,0.5740644490644491,,,,,,,,,,,,,13,47,27,13,0.325,0.5,0.393939393939394,60.0,0.5741,solar-pro_22b-preview-instruct-q4_k_m,22,q4_k_m
solar-pro:22b-preview-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.6313936614990234,0.4897514581680298,1.4121796526167993,52.0,0.6445238095238095,,,,,,,,,,,,,24,28,42,6,0.36363636363636365,0.8,0.5000000000000001,52.0,0.6445,solar-pro_22b-preview-instruct-q4_k_m,22,q4_k_m
qwen2.5:72b-instruct-q4_K_M,PromptType.COT,100,100,0,0,29.27821763753891,29.002798318862915,3.780461317880904,56.0,0.5388964269561284,,,,,,,,,,,,,14,42,25,19,0.358974358974359,0.42424242424242425,0.3888888888888889,56.0,0.5389,qwen2_5_72b-instruct-q4_k_m,72,q4_k_m
qwen2.5:72b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,30.87830937385559,30.707080841064453,3.3357555156578824,66.0,0.5466452205882353,,,,,,,,,,,,,14,52,16,18,0.4666666666666667,0.4375,0.45161290322580644,66.0,0.5466,qwen2_5_72b-instruct-q4_k_m,72,q4_k_m
qwen2.5:72b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,3.401100583076477,2.824336290359497,5.57307555093084,55.0,0.5382417582417582,,,,,,,,,,,,,20,35,30,15,0.4,0.5714285714285714,0.47058823529411764,55.0,0.5382,qwen2_5_72b-instruct-q4_k_m,72,q4_k_m
smollm2:1.7b-instruct-q4_K_M,PromptType.COT,100,100,0,0,0.3056472873687744,0.27447760105133057,0.10312307611240742,50.0,0.4992714910150558,,,,,,,,,,,,,10,40,31,19,0.24390243902439024,0.3448275862068966,0.2857142857142857,50.0,0.4993,smollm2_1_7b-instruct-q4_k_m,7,q4_k_m
smollm2:1.7b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,0.37259267568588256,0.3263576030731201,0.16768996503963887,57.0,0.5200534759358288,,,,,,,,,,,,,16,41,25,18,0.3902439024390244,0.47058823529411764,0.4266666666666667,57.0,0.5201,smollm2_1_7b-instruct-q4_k_m,7,q4_k_m
smollm2:1.7b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.10893401384353638,0.08701014518737793,0.2172351420608455,38.0,0.49506237006237,,,,,,,,,,,,,23,15,59,3,0.2804878048780488,0.8846153846153846,0.42592592592592593,38.0,0.4951,smollm2_1_7b-instruct-q4_k_m,7,q4_k_m
phi4:14b-fp16,PromptType.COT,100,100,0,0,8.09705578804016,7.999183177947998,1.0297698410626879,44.0,0.47691527143581935,,,,,,,,,,,,,24,20,53,3,0.3116883116883117,0.8888888888888888,0.4615384615384615,44.0,0.4769,phi4_14b-fp16,14,fp16
phi4:14b-fp16,PromptType.COT_NSHOT,100,100,0,0,15.715914847850799,16.876710057258606,4.000731892462126,60.0,0.5448807854137447,,,,,,,,,,,,,12,48,21,19,0.36363636363636365,0.3870967741935484,0.37500000000000006,60.0,0.5449,phi4_14b-fp16,14,fp16
phi4:14b-fp16,PromptType.SYSTEM1,100,100,0,0,7.79205685377121,7.690476655960083,3.4622244345391033,42.0,0.44543650793650796,,,,,,,,,,,,,20,22,50,8,0.2857142857142857,0.7142857142857143,0.40816326530612246,42.0,0.4454,phi4_14b-fp16,14,fp16
athene-v2:72b-q4_K_M,PromptType.COT,100,100,0,0,31.345630388259888,30.60285222530365,3.5647031575743404,59.0,0.5535261288685946,,,,,,,,,,,,,13,46,27,14,0.325,0.48148148148148145,0.3880597014925373,59.0,0.5535,athene-v2_72b-q4_k_m,72,q4_k_m
athene-v2:72b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,32.859257802963256,32.62756633758545,3.405118945708433,62.0,0.4802494802494802,,,,,,,,,,,,,11,51,23,15,0.3235294117647059,0.4230769230769231,0.3666666666666667,62.0,0.4802,athene-v2_72b-q4_k_m,72,q4_k_m
athene-v2:72b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,3.2393494296073913,2.782812476158142,4.573170731483982,53.0,0.4698544698544698,,,,,,,,,,,,,12,41,33,14,0.26666666666666666,0.46153846153846156,0.3380281690140845,53.0,0.4699,athene-v2_72b-q4_k_m,72,q4_k_m
tulu3:70b-q4_K_M,PromptType.COT,100,100,0,0,11.201608047485351,11.007756471633911,1.8544379610121877,50.0,0.44207317073170727,,,,,,,,,,,,,7,43,39,11,0.15217391304347827,0.3888888888888889,0.21875000000000003,50.0,0.4421,tulu3_70b-q4_k_m,70,q4_k_m
tulu3:70b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,11.676314120292664,11.248417377471924,3.0927849240662635,57.0,0.5542495479204339,,,,,,,,,,,,,14,43,36,7,0.28,0.6666666666666666,0.3943661971830986,57.0,0.5542,tulu3_70b-q4_k_m,70,q4_k_m
tulu3:70b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,2.837388188838959,1.252550482749939,5.432821612422318,48.0,0.5168650793650793,,,,,,,,,,,,,17,31,41,11,0.29310344827586204,0.6071428571428571,0.3953488372093023,48.0,0.5169,tulu3_70b-q4_k_m,70,q4_k_m
sailor2:8b-chat-q4_K_M,PromptType.COT,100,100,0,0,1.3933340978622437,1.3404240608215332,0.44743087538680804,37.0,0.5948756976154237,,,,,,,,,,,,,24,13,60,3,0.2857142857142857,0.8888888888888888,0.43243243243243246,37.0,0.5949,sailor2_8b-chat-q4_k_m,8,q4_k_m
sailor2:8b-chat-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.5137851881980895,1.4220433235168457,0.42271685365622946,42.0,0.5388095238095237,,,,,,,,,,,,,23,19,51,7,0.3108108108108108,0.7666666666666667,0.4423076923076923,42.0,0.5388,sailor2_8b-chat-q4_k_m,8,q4_k_m
sailor2:8b-chat-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.38988341093063356,0.23919141292572021,0.7399234569539472,44.0,0.5305494505494506,,,,,,,,,,,,,24,20,45,11,0.34782608695652173,0.6857142857142857,0.4615384615384615,44.0,0.5305,sailor2_8b-chat-q4_k_m,8,q4_k_m
granite3.1-moe:1b-instruct-fp16,PromptType.COT,100,100,0,0,1.697347822189331,1.5958654880523682,0.7771307622191813,60.0,0.46738095238095234,,,,,,,,,,,,,11,49,21,19,0.34375,0.36666666666666664,0.3548387096774193,60.0,0.4674,granite3_1-moe_1b-instruct-fp16,1,fp16
granite3.1-moe:1b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,2.178448965549469,2.0380998849868774,0.925501773511654,42.0,0.46602182539682546,,,,,,,,,,,,,22,20,52,6,0.2972972972972973,0.7857142857142857,0.43137254901960786,42.0,0.466,granite3_1-moe_1b-instruct-fp16,1,fp16
granite3.1-moe:1b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.510695858001709,0.5343568325042725,0.37684910770740093,46.0,0.5517151767151767,,,,,,,,,,,,,16,30,44,10,0.26666666666666666,0.6153846153846154,0.37209302325581395,46.0,0.5517,granite3_1-moe_1b-instruct-fp16,1,fp16
olmo2:7b-1124-instruct-fp16,PromptType.COT,100,100,0,0,4.092548997402191,3.9475773572921753,1.165262746601732,34.0,0.5567956349206349,,,,,,,,,,,,,27,7,65,1,0.29347826086956524,0.9642857142857143,0.45,34.0,0.5568,olmo2_7b-1124-instruct-fp16,7,fp16
olmo2:7b-1124-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,3.9100181674957275,3.841950297355652,1.652613059555654,34.0,0.49064983637213644,,,,,,,,,,,,,28,6,63,3,0.3076923076923077,0.9032258064516129,0.459016393442623,34.0,0.4906,olmo2_7b-1124-instruct-fp16,7,fp16
olmo2:7b-1124-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.30680119037628173,0.2722431421279907,0.3427837707316525,55.0,0.5631496881496881,,,,,,,,,,,,,18,37,37,8,0.32727272727272727,0.6923076923076923,0.4444444444444444,55.0,0.5631,olmo2_7b-1124-instruct-fp16,7,fp16
olmo2:7b-1124-instruct-q4_K_M,PromptType.COT,100,100,0,0,1.701798460483551,1.598389983177185,0.5244803657403054,36.0,0.5037400654511454,,,,,,,,,,,,,30,6,63,1,0.3225806451612903,0.967741935483871,0.48387096774193544,36.0,0.5037,olmo2_7b-1124-instruct-q4_k_m,7,q4_k_m
olmo2:7b-1124-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.643563895225525,1.524534821510315,0.632551267123998,29.0,0.5189333333333334,,,,,,,,,,,,,23,6,69,2,0.25,0.92,0.3931623931623932,29.0,0.5189,olmo2_7b-1124-instruct-q4_k_m,7,q4_k_m
olmo2:7b-1124-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.16587085485458375,0.1386411190032959,0.2742577778344374,50.0,0.5341614906832298,,,,,,,,,,,,,13,37,40,10,0.24528301886792453,0.5652173913043478,0.3421052631578947,50.0,0.5342,olmo2_7b-1124-instruct-q4_k_m,7,q4_k_m
qwen2.5:32b-instruct-q4_K_M,PromptType.COT,100,100,0,0,5.400615499019623,5.337501764297485,0.6471530204610064,55.0,0.5535261288685946,,,,,,,,,,,,,18,37,36,9,0.3333333333333333,0.6666666666666666,0.4444444444444444,55.0,0.5535,qwen2_5_32b-instruct-q4_k_m,32,q4_k_m
qwen2.5:32b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,5.9078950333595275,5.810454726219177,0.7287093571382299,67.0,0.521049896049896,,,,,,,,,,,,,8,59,15,18,0.34782608695652173,0.3076923076923077,0.32653061224489793,67.0,0.521,qwen2_5_32b-instruct-q4_k_m,32,q4_k_m
qwen2.5:32b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,1.036404891014099,0.5744593143463135,2.4491725354430254,61.0,0.45780590717299574,,,,,,,,,,,,,5,56,23,16,0.17857142857142858,0.23809523809523808,0.20408163265306123,61.0,0.4578,qwen2_5_32b-instruct-q4_k_m,32,q4_k_m
qwen2.5:14b-instruct-q4_K_M,PromptType.COT,100,100,0,0,2.527333741188049,2.5139907598495483,0.40347736451546135,51.0,0.4568068747173225,,,,,,,,,,,,,17,34,33,16,0.34,0.5151515151515151,0.40963855421686746,51.0,0.4568,qwen2_5_14b-instruct-q4_k_m,14,q4_k_m
qwen2.5:14b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,2.829366133213043,2.816621422767639,0.4735712763466798,62.0,0.4319047619047619,,,,,,,,,,,,,14,48,22,16,0.3888888888888889,0.4666666666666667,0.42424242424242425,62.0,0.4319,qwen2_5_14b-instruct-q4_k_m,14,q4_k_m
qwen2.5:14b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.4072571802139282,0.3083533048629761,0.9857596707548881,61.0,0.4533991228070175,,,,,,,,,,,,,7,54,22,17,0.2413793103448276,0.2916666666666667,0.26415094339622647,61.0,0.4534,qwen2_5_14b-instruct-q4_k_m,14,q4_k_m
