Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
745,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,7,both biological parents,Unknown,False,False,False,False,False,False,none of the time,True,False,True,True,6,1,True,170.0,39,69,white
746,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,6,both biological parents,rural,False,False,False,False,True,False,none of the time,True,False,True,True,4,0,True,185.0,40,69,white
747,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",3,4,"biological dad, marital status unknown",urban,False,False,False,True,True,True,some of the time,False,False,False,True,2,0,True,145.0,42,63,hispanic
748,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,most of the time,True,False,True,True,1,0,False,178.0,42,75,white
749,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,6,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,False,140.0,40,71,white
750,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,4,both biological parents,urban,False,True,False,False,True,False,none of the time,True,False,True,True,1,0,False,250.0,38,74,white
751,male,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,4,0,True,257.5,40,74,white
752,male,"never married, not cohabiting",GED,"not enrolled, GED",1,2,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,3,0,True,187.0,41,67,hispanic
753,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,both biological parents,Unknown,False,False,False,False,False,True,all of the time,True,True,True,True,2,0,True,230.0,39,72,white
754,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,6,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,220.0,41,81,white
755,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,2,"biological dad, marital status unknown",rural,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,185.0,42,72,black
756,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,3,4,"biological mother, marital status unknown",Unknown,False,False,False,False,False,True,some of the time,True,True,True,True,1,0,False,140.0,40,65,white
757,female,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,2,5,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,all of the time,True,False,True,True,1,0,False,130.0,39,64,white
758,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,155.0,41,68,white
759,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,both biological parents,urban,False,False,False,False,False,True,none of the time,True,True,True,True,1,1,True,212.0,41,72,white
760,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,170.0,40,70,white
761,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,2,0,False,180.0,40,73,white
762,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,5,both biological parents,rural,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,False,195.0,41,71,white
763,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,3,4,both biological parents,rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,145.0,42,67,white
764,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,2,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,True,True,True,True,1,0,True,210.0,38,74,white
765,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,both biological parents,urban,False,False,False,False,True,False,most of the time,True,True,True,True,2,0,True,169.0,39,68,white
766,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",2,5,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,155.0,42,63,white
767,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, marital status unknown",rural,False,False,False,False,False,False,some of the time,True,False,True,True,3,1,True,140.0,39,65,white
768,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,6,Unknown,Unknown,False,False,False,False,False,False,some of the time,True,True,True,True,4,0,True,180.0,41,64,hispanic
769,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,Unknown,Unknown,True,False,False,False,True,False,some of the time,True,True,True,True,9,1,True,140.0,38,58,"american indian, eskimo or aleut"
770,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,6,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,145.0,38,69,asian or pacific islander
771,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,2,"biological mother, marital status unknown",Unknown,False,False,False,False,False,True,none of the time,False,False,False,True,3,0,True,160.0,42,71,hispanic
772,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,6,"biological mother, marital status unknown",rural,False,False,False,False,False,False,none of the time,False,False,False,True,1,0,True,142.0,38,69,white
773,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,3,"biological mother, marital status unknown",Unknown,False,False,False,False,False,True,all of the time,True,True,True,True,5,0,False,130.0,39,64,white
774,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,2,"biological mother, other parent present",urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,False,115.0,42,61,white
775,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",rural,False,False,False,False,False,True,none of the time,False,True,True,True,1,0,True,160.0,38,64,white
776,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,4,both biological parents,rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,190.0,39,72,white
777,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,3,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,True,True,True,1,0,False,162.0,42,66,white
778,female,"divorced, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",urban,False,True,False,True,True,False,some of the time,False,False,False,True,2,0,True,140.0,41,65,white
779,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,none of the time,True,False,True,True,3,0,True,145.0,40,69,white
780,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,both biological parents,rural,False,False,False,False,False,True,most of the time,True,True,True,True,1,1,False,172.0,38,81,white
781,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,3,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,230.0,42,72,white
782,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",6,7,Unknown,Unknown,True,False,False,False,False,False,none of the time,True,False,True,True,1,1,False,155.0,42,71,white
783,female,"married, spouse absent",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",Unknown,False,True,False,False,True,True,none of the time,True,True,True,True,1,0,True,115.0,40,64,white
784,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",Unknown,False,True,False,False,False,True,none of the time,True,True,True,True,13,1,True,131.0,39,67,white
785,male,"never married, not cohabiting",GED,"not enrolled, GED",2,5,both biological parents,Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,210.0,39,74,white
786,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,4,2,"biological mother, marital status unknown",Unknown,False,False,False,True,False,True,some of the time,False,False,False,True,1,0,False,237.0,38,74,white
787,male,"never married, cohabiting",GED,"not enrolled, some college",2,5,both biological parents,urban,False,False,True,False,False,False,most of the time,True,False,True,True,5,1,True,162.0,41,74,white
788,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,some of the time,True,True,True,True,2,0,True,160.0,41,71,white
789,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",5,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,4,1,True,140.0,39,71,white
790,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,both biological parents,rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,False,187.0,39,72,white
791,female,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",0,5,both biological parents,rural,False,False,True,False,True,False,none of the time,True,False,True,True,2,0,True,120.0,41,62,white
792,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,2,"biological mother, other parent present",rural,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,185.0,42,69,white
793,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,8,both biological parents,urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,True,210.0,38,71,white
794,male,"never married, cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,9,0,True,170.0,40,70,white
795,female,"never married, not cohabiting",GED,"not enrolled, GED",2,2,"biological dad, marital status unknown",Unknown,False,False,True,False,True,False,some of the time,False,False,False,True,1,1,True,242.0,41,67,white
796,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,5,both biological parents,urban,False,False,False,False,True,False,most of the time,True,True,True,True,2,1,True,162.0,38,70,white
797,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,Unknown,Unknown,False,False,False,False,True,True,none of the time,True,True,True,True,1,0,True,230.0,38,81,mixed-race
798,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,3,"biological mother, marital status unknown",urban,False,False,False,False,False,True,all of the time,True,True,True,True,4,0,True,195.0,40,71,white
799,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,3,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,2,0,True,135.0,41,67,white
800,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,145.0,39,66,white
801,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",3,5,both biological parents,urban,False,False,False,False,False,True,some of the time,True,True,True,True,1,0,True,220.0,41,69,white
802,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,both biological parents,urban,False,False,False,False,True,True,some of the time,True,True,True,True,1,1,False,155.0,39,68,white
803,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,3,both biological parents,urban,False,False,False,True,False,False,none of the time,True,True,True,True,2,0,True,155.0,40,70,white
804,female,"divorced, not cohabiting",GED,"not enrolled, GED",2,3,"biological mother, marital status unknown",Unknown,False,True,True,True,True,False,most of the time,False,False,False,True,7,0,True,139.0,42,64,mixed-race
805,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,4,5,both biological parents,urban,False,False,False,False,True,False,some of the time,False,False,False,True,2,0,True,170.0,42,70,white
806,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,180.0,41,73,white
807,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,True,False,True,False,some of the time,False,False,False,True,4,1,True,162.0,42,71,hispanic
808,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,False,False,False,True,3,0,True,140.0,39,66,white
809,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,7,0,True,115.0,39,64,white
810,female,"never married, cohabiting",GED,"not enrolled, GED",1,3,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,False,True,True,True,1,0,False,257.5,42,75,white
811,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,1,True,180.0,39,68,white
812,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,4,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,185.0,40,71,white
813,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,both biological parents,Unknown,False,False,False,False,False,True,none of the time,False,False,False,True,2,0,True,135.0,40,63,white
814,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,both biological parents,Unknown,False,False,False,False,True,True,none of the time,False,False,False,True,1,0,True,187.0,40,64,white
815,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",3,3,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,162.0,41,65,white
816,female,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,both biological parents,rural,False,False,False,False,False,True,none of the time,True,False,True,True,1,0,True,110.0,40,64,white
817,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,both biological parents,urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,101.0,39,61,hispanic
818,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,both biological parents,urban,False,False,False,True,True,False,none of the time,False,False,False,True,1,0,True,135.0,41,68,white
819,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,Unknown,Unknown,False,True,False,False,False,True,some of the time,True,False,True,True,2,1,True,160.0,40,73,white
820,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,both biological parents,Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,135.0,40,71,white
821,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,both biological parents,rural,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,True,180.0,38,73,white
822,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,Unknown,False,True,False,False,True,False,some of the time,True,False,True,True,2,0,True,163.0,41,68,mixed-race
823,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,6,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,3,1,True,162.0,40,65,white
824,female,"married, spouse present",GED,"not enrolled, GED",1,3,Unknown,Unknown,False,False,False,False,True,False,none of the time,False,True,True,True,4,0,True,170.0,40,70,hispanic
825,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,160.0,40,66,white
826,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,3,"biological mother, other parent present",urban,False,False,True,False,True,False,none of the time,True,False,True,True,8,1,True,165.0,40,66,hispanic
827,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,10,0,True,160.0,38,70,white
828,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,Unknown,Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,155.0,39,62,asian or pacific islander
829,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological father, other parent present",urban,False,False,True,False,True,False,most of the time,False,False,False,True,2,0,True,144.0,41,62,mixed-race
830,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,257.5,41,69,hispanic
831,female,"never married, cohabiting",high school diploma (HS),"not enrolled, some college",1,3,both biological parents,urban,False,False,False,False,False,False,none of the time,False,False,False,True,2,0,False,115.0,41,64,white
832,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,3,"biological dad, marital status unknown",urban,False,False,False,False,False,True,some of the time,True,True,True,True,6,0,False,157.0,39,69,white
833,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",6,6,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,most of the time,False,False,False,True,1,1,False,136.0,38,71,white
834,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",2,6,"biological mother, marital status unknown",Unknown,False,False,False,False,False,False,none of the time,False,False,False,True,1,1,True,163.0,41,73,white
835,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,both biological parents,Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,2,1,False,176.0,40,69,white
836,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,5,"biological mother, marital status unknown",rural,False,True,False,False,True,False,some of the time,True,True,True,True,7,1,True,160.0,42,72,white
837,male,"never married, not cohabiting",Unknown,"not enrolled, GED",1,5,"biological mother, marital status unknown",rural,False,False,False,False,False,False,most of the time,True,False,True,True,1,1,True,187.0,38,75,white
838,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",rural,False,False,False,False,True,False,some of the time,True,True,True,True,1,0,False,140.0,38,63,white
839,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",0,4,"biological mother, marital status unknown",rural,False,False,False,False,False,True,some of the time,True,True,True,True,1,1,True,162.0,40,73,white
840,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",7,5,"biological mother, marital status unknown",rural,False,True,True,True,True,True,some of the time,True,True,True,True,3,0,False,155.0,38,61,white
841,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,174.0,39,72,white
842,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,3,both biological parents,Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,145.0,38,68,white
843,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,6,both biological parents,Unknown,False,True,False,False,False,True,some of the time,True,True,True,True,8,0,True,162.0,39,70,white
844,male,"never married, cohabiting",GED,"not enrolled, GED",0,5,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,145.0,42,72,white
845,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",Unknown,False,False,True,False,True,False,all of the time,True,False,True,True,1,0,True,130.0,41,64,white
846,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,110.0,39,63,white
847,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,5,"biological mother, marital status unknown",Unknown,False,False,False,False,True,True,some of the time,False,False,False,True,1,0,False,137.0,39,66,black
848,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",Unknown,True,True,False,True,False,False,some of the time,True,True,True,True,3,1,False,155.0,38,69,white
849,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",2,3,both biological parents,rural,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,False,160.0,41,66,white
850,male,"never married, cohabiting",high school diploma (HS),enrolled in a 4-year college,3,4,both biological parents,Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,False,257.5,42,73,white
851,male,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",0,4,both biological parents,Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,2,0,True,207.0,41,72,black
852,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,3,"biological mother, other parent present",rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,172.0,40,62,black
853,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,2,"biological mother, marital status unknown",Unknown,False,False,False,False,False,False,none of the time,False,False,False,True,1,0,True,140.0,38,65,black
854,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,6,Unknown,Unknown,False,False,False,True,True,False,none of the time,False,False,False,True,2,0,False,120.0,41,64,black
855,male,"never married, not cohabiting",GED,"not enrolled, GED",1,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,190.0,38,71,white
856,male,"divorced, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,both biological parents,urban,False,True,False,False,True,False,none of the time,False,False,False,True,1,0,True,210.0,41,71,hispanic
857,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,2,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,True,True,True,True,1,1,False,212.0,38,66,white
858,male,"never married, not cohabiting",GED,"not enrolled, GED",2,3,Unknown,Unknown,False,True,False,False,True,False,some of the time,True,False,True,True,1,0,False,160.0,41,69,black
859,female,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",1,6,both biological parents,rural,False,True,False,True,True,False,none of the time,False,False,False,True,1,0,True,165.0,42,64,white
860,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,False,155.0,42,70,white
861,female,"never married, cohabiting",Unknown,"not enrolled, GED",1,3,adoptive parent(s),urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,160.0,38,69,white
862,male,"never married, not cohabiting",GED,"not enrolled, GED",5,4,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,5,1,True,205.0,38,70,white
863,male,"married, spouse present",high school diploma (HS),enrolled in a 4-year college,2,3,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,190.0,42,72,white
864,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,9,Unknown,Unknown,False,True,False,False,True,True,some of the time,False,True,True,True,1,0,False,140.0,39,64,black
865,male,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",3,8,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,10,0,True,137.0,40,81,white
866,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,Unknown,Unknown,False,False,False,False,True,True,some of the time,False,False,False,True,2,1,True,145.0,40,70,white
867,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",urban,False,False,False,False,False,True,some of the time,True,False,True,True,3,0,False,160.0,39,73,white
868,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,3,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,True,False,True,True,5,1,True,162.0,42,66,white
869,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,6,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,False,False,none of the time,True,False,True,True,1,1,False,128.0,38,65,white
870,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,both biological parents,Unknown,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,False,245.0,42,68,white
871,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,both biological parents,rural,False,False,True,False,True,True,all of the time,False,True,True,True,7,1,True,120.0,38,65,black
872,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,"biological mother, marital status unknown",rural,False,False,False,False,False,True,most of the time,True,True,True,True,1,0,True,194.0,42,74,white
873,male,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",3,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,165.0,42,69,white
874,male,"never married, cohabiting",high school diploma (HS),enrolled in a 4-year college,3,4,both biological parents,Unknown,False,False,False,False,False,True,none of the time,True,False,True,True,1,0,True,240.0,41,72,white
875,male,"never married, not cohabiting",GED,"not enrolled, GED",2,6,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,1,False,165.0,38,73,white
876,female,"never married, not cohabiting",GED,"not enrolled, GED",0,4,both biological parents,Unknown,False,False,False,True,True,False,none of the time,True,True,True,True,2,0,False,115.0,38,62,white
877,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,both biological parents,Unknown,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,False,155.0,42,72,white
878,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,none of the time,True,True,True,True,3,0,True,135.0,39,70,black
879,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,162.0,38,66,black
880,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,5,both biological parents,rural,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,False,145.0,39,65,black
881,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,both biological parents,urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,False,180.0,38,73,white
882,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,4,both biological parents,Unknown,False,False,False,False,False,True,none of the time,True,False,True,True,1,0,False,185.0,38,81,white
883,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,2,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,170.0,39,64,black
884,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,both biological parents,rural,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,False,129.0,38,72,black
885,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, other parent present",rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,False,190.0,40,78,black
886,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,"biological mother, other parent present",rural,False,True,False,False,False,False,none of the time,True,False,True,True,1,1,False,69.5,41,70,black
887,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,160.0,40,71,black
888,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,True,145.0,41,65,black
